,species_category,detection_time,probability,detection_count,surveyID,drone_lat,drone_lon,species_name,KML
5517,Arboreal Species,2022-05-16 22:47:00,,,20220516Nathan BrowneSCM2EA05Byadbo Wilderness KNPS5NScopyKNPS5NScopy,-36.884316,148.646558,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS5SWSM_NSf_TOA_1010m_AGL.kml
5518,Arboreal Species,2022-05-16 22:49:00,,,20220516Nathan BrowneSCM2EA05Byadbo Wilderness KNPS5NScopyKNPS5NScopy,-36.884287,148.646536,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS5SWSM_NSf_TOA_1010m_AGL.kml
5519,Arboreal Species,2022-05-16 22:54:00,,,20220516Nathan BrowneSCM2EA05Byadbo Wilderness KNPS5NScopyKNPS5NScopy,-36.885849,148.646272,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS5SWSM_NSf_TOA_1010m_AGL.kml
5520,Arboreal Species,2022-05-16 23:04:00,,,20220516Nathan BrowneSCM2EA05Byadbo Wilderness KNPS5NScopyKNPS5NScopy,-36.882692,148.645617,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS5SWSM_NSf_TOA_1010m_AGL.kml
5521,Ground Species,2022-05-16 23:10:00,,,20220516Nathan BrowneSCM2EA05Byadbo Wilderness KNPS5NScopyKNPS5NScopy,-36.882257,148.645081,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS5SWSM_NSf_TOA_1010m_AGL.kml
5522,Arboreal Species,2022-05-16 23:13:00,,,20220516Nathan BrowneSCM2EA05Byadbo Wilderness KNPS5NScopyKNPS5NScopy,-36.883372,148.645165,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS5SWSM_NSf_TOA_1010m_AGL.kml
5523,Ground Species,2022-05-16 23:28:00,,,20220516Nathan BrowneSCM2EA05Byadbo Wilderness KNPS5NScopyKNPS5NScopy,-36.883677,148.64476,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS5SWSM_NSf_TOA_1010m_AGL.kml
5524,Ground Species,2022-05-17 18:25:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.851265,148.478559,Bandicoot,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5525,Ground Species,2022-05-17 18:30:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.85002,148.478777,Bandicoot,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5526,Arboreal Species,2022-05-17 18:34:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.849281,148.478507,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5527,Arboreal Species,2022-05-17 18:37:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.849842,148.479473,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5528,Arboreal Species,2022-05-17 18:52:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.85286,148.480474,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5529,Arboreal Species,2022-05-17 18:55:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.852451,148.480195,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5530,Arboreal Species,2022-05-17 19:00:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.852399,148.480211,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5531,Arboreal Species,2022-05-17 19:10:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.851572,148.479836,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5532,Ground Species,2022-05-17 19:29:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.849535,148.480255,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5533,Ground Species,2022-05-17 19:41:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.853299,148.481032,Bandicoot,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5534,Ground Species,2022-05-17 19:58:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NSKNP181NS,-36.849524,148.480687,Bandicoot,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5535,Ground Species,2022-05-17 21:01:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NScopyKNP181NScopy,-36.850339,148.477391,Bandicoot,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5536,Ground Species,2022-05-17 21:04:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NScopyKNP181NScopy,-36.851634,148.478089,Bandicoot,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5537,Ground Species,2022-05-17 21:06:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NScopyKNP181NScopy,-36.85274,148.478054,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5538,Arboreal Species,2022-05-17 21:07:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NScopyKNP181NScopy,-36.853756,148.478234,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5539,Arboreal Species,2022-05-17 21:08:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NScopyKNP181NScopy,-36.85388,148.478015,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5540,Ground Species,2022-05-17 21:09:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NScopyKNP181NScopy,-36.853925,148.477777,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5541,Arboreal Species,2022-05-17 21:11:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NScopyKNP181NScopy,-36.8516,148.477319,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5542,Ground Species,2022-05-17 21:18:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NScopyKNP181NScopy,-36.850729,148.476584,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5543,Arboreal Species,2022-05-17 21:22:00,,,20220517Nathan BrowneSCM2EA05Byadbo Wilderness KNP181NScopyKNP181NScopy,-36.852176,148.475682,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNP181SWSM_NSf_TOA_643m_AGL.kml
5544,Ground Species,2022-05-18 18:15:00,,,20220518Nathan BrowneSCM2EA05Byadbo Wilderness KNP30NSKNP30NS,-36.918566,148.675502,Horse,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS30NWSM_NSf_TOA_1050m_AGL.kml
5545,Ground Species,2022-05-18 18:26:00,,,20220518Nathan BrowneSCM2EA05Byadbo Wilderness KNP30NSKNP30NS,-36.917447,148.67303,Horse,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS30NWSM_NSf_TOA_1050m_AGL.kml
5546,Ground Species,2022-05-18 18:35:00,,,20220518Nathan BrowneSCM2EA05Byadbo Wilderness KNP30NSKNP30NS,-36.916668,148.672185,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS30NWSM_NSf_TOA_1050m_AGL.kml
5547,Ground Species,2022-05-18 18:40:00,,,20220518Nathan BrowneSCM2EA05Byadbo Wilderness KNP30NSKNP30NS,-36.917777,148.672542,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS30NWSM_NSf_TOA_1050m_AGL.kml
5548,Ground Species,2022-05-18 18:43:00,,,20220518Nathan BrowneSCM2EA05Byadbo Wilderness KNP30NSKNP30NS,-36.917091,148.672022,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS30NWSM_NSf_TOA_1050m_AGL.kml
5549,Ground Species,2022-05-18 18:45:00,,,20220518Nathan BrowneSCM2EA05Byadbo Wilderness KNP30NSKNP30NS,-36.916617,148.672181,Deer,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS30NWSM_NSf_TOA_1050m_AGL.kml
5550,Arboreal Species,2022-05-18 19:00:00,,,20220518Nathan BrowneSCM2EA05Byadbo Wilderness KNP30NSKNP30NS,-36.917561,148.6742,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS30NWSM_NSf_TOA_1050m_AGL.kml
5551,Ground Species,2022-05-18 20:27:00,,,20220518Nathan BrowneSCM2EA05Byadbo Wilderness KNP30NScopyKNP30NScopy,-36.91776,148.678251,Wombat,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS30NWSM_NSf_TOA_1050m_AGL.kml
5552,Ground Species,2022-05-18 20:28:00,,,20220518Nathan BrowneSCM2EA05Byadbo Wilderness KNP30NScopyKNP30NScopy,-36.918798,148.678294,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS30NWSM_NSf_TOA_1050m_AGL.kml
5553,Arboreal Species,2022-05-19 20:08:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,-36.745527,148.438982,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5554,Arboreal Species,2022-05-19 20:10:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,-36.745179,148.438553,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5555,Arboreal Species,2022-05-19 20:14:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,-36.745202,148.438558,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5556,Arboreal Species,2022-05-19 12:34:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,,,Possum,
5557,Arboreal Species,2022-05-19 12:34:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,,,Possum,
5558,Ground Species,2022-05-19 20:24:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,-36.745356,148.438752,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5559,Arboreal Species,2022-05-19 20:26:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,-36.744776,148.437303,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5560,Arboreal Species,2022-05-19 20:28:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,-36.744849,148.43722,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5561,Ground Species,2022-05-19 20:31:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,-36.748357,148.437694,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5562,Arboreal Species,2022-05-19 20:35:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,-36.744863,148.437214,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5563,Arboreal Species,2022-05-19 20:36:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSKNP49NS,-36.744476,148.437305,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49NENW_50ha_EWf_TOA_297m_AGL_flight1.kml
5564,Ground Species,2022-05-19 21:24:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSopyKNP49NSopy,-36.744979,148.441811,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5565,Ground Species,2022-05-19 21:26:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSopyKNP49NSopy,-36.746232,148.441756,Wombat,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5566,Ground Species,2022-05-19 21:35:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSopyKNP49NSopy,-36.746116,148.441295,Wombat,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5567,Arboreal Species,2022-05-19 21:39:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSopyKNP49NSopy,-36.747387,148.44116,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5568,Arboreal Species,2022-05-19 21:41:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSopyKNP49NSopy,-36.748657,148.440449,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5569,Arboreal Species,2022-05-19 21:45:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSopyKNP49NSopy,-36.743963,148.439904,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49NENW_50ha_EWf_TOA_297m_AGL_flight1.kml
5570,Arboreal Species,2022-05-19 21:51:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSopyKNP49NSopy,-36.743942,148.439674,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49NENW_50ha_EWf_TOA_297m_AGL_flight1.kml
5571,Arboreal Species,2022-05-19 21:53:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSopyKNP49NSopy,-36.744203,148.439463,Sugar Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49NENW_50ha_EWf_TOA_297m_AGL_flight1.kml
5572,Arboreal Species,2022-05-19 21:57:00,,,20220519Nathan BrowneSCM2EA05Byadbo Wilderness KNP49NSopyKNP49NSopy,-36.745255,148.439356,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Byadbo Wilderness/KNPS49SESM_NSf_TOA_297m_AGL.kml
5573,Ground Species,2022-05-23 19:57:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.668601,150.374356,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5574,Ground Species,2022-05-23 19:59:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.666457,150.374237,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5575,Ground Species,2022-05-23 20:00:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.666597,150.37428,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5576,Ground Species,2022-05-23 20:01:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.66676,150.374512,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5577,Ground Species,2022-05-23 20:03:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.666259,150.373954,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5578,Arboreal Species,2022-05-23 20:06:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.662537,150.373261,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5579,Arboreal Species,2022-05-23 20:08:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.661965,150.373327,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5580,Ground Species,2022-05-23 20:10:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.661776,150.373217,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5581,Ground Species,2022-05-23 20:11:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.660951,150.373141,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5582,Arboreal Species,2022-05-23 20:18:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.667554,150.375294,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5583,Ground Species,2022-05-23 20:21:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.663737,150.374642,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5584,Arboreal Species,2022-05-23 20:22:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.661625,150.374275,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5585,Ground Species,2022-05-23 20:23:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.660999,150.374193,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5586,Ground Species,2022-05-23 20:24:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.659942,150.374007,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5587,Ground Species,2022-05-23 20:23:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-AMeryla FR 5-2 W-A,-34.661381,150.374802,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5588,Arboreal Species,2022-05-23 20:30:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.665228,150.375726,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5589,Arboreal Species,2022-05-23 20:33:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.659747,150.375153,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5590,Arboreal Species,2022-05-23 20:40:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.667428,150.377051,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5591,Arboreal Species,2022-05-23 20:42:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.665901,150.377325,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5592,Arboreal Species,2022-05-23 20:44:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.665293,150.377275,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5593,Ground Species,2022-05-23 20:47:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.660576,150.37656,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5594,Arboreal Species,2022-05-23 20:49:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.695735,150.376656,Possum,
5595,Arboreal Species,2022-05-23 20:50:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.661342,150.377013,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5596,Arboreal Species,2022-05-23 20:53:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.665379,150.377819,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5597,Arboreal Species,2022-05-23 20:55:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.667594,150.373136,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5598,Arboreal Species,2022-05-23 21:01:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.668095,150.378602,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_W_AGL_takeoffA_609m.kml
5599,Arboreal Species,2022-05-23 21:07:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.665525,150.379537,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_E_AGL_takeoffA_599m.kml
5600,Arboreal Species,2022-05-23 21:10:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 W-A 2Meryla FR 5-2 W-A 2,-34.66456,150.379214,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_E_AGL_takeoffA_599m.kml
5601,Ground Species,2022-05-23 22:11:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 E-AMeryla FR 5-2 E-A,-34.658778,150.384311,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_E_AGL_takeoffA_599m.kml
5602,Ground Species,2022-05-23 22:12:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 E-AMeryla FR 5-2 E-A,-34.659525,150.384392,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_E_AGL_takeoffA_599m.kml
5603,Ground Species,2022-05-23 22:13:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 E-AMeryla FR 5-2 E-A,-34.659924,150.384499,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_E_AGL_takeoffA_599m.kml
5604,Arboreal Species,2022-05-23 22:14:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 E-AMeryla FR 5-2 E-A,-34.66061,150.384594,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_E_AGL_takeoffA_599m.kml
5605,Ground Species,2022-05-23 22:18:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 E-AMeryla FR 5-2 E-A,-34.667033,150.385117,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_E_AGL_takeoffA_599m.kml
5606,Ground Species,2022-05-23 22:20:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 E-AMeryla FR 5-2 E-A,-34.6589,150.383265,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_E_AGL_takeoffA_599m.kml
5607,Ground Species,2022-05-23 22:21:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 E-AMeryla FR 5-2 E-A,-34.651664,150.38368,Macropod,
5608,Ground Species,2022-05-23 22:33:00,,,20220523Nathan BrowneSCM2EA05Meryla Nature Preserve Meryla FR 5-2 E-AMeryla FR 5-2 E-A,-34.660998,150.382469,Deer,drive/Shareddrives/Thermal File Archive/.UGCS/Meryla (1)/Meryla FR5-2_E_AGL_takeoffA_599m.kml
